NO_OF_SAMPLES	23292
FREQUENCY	1200
TIME_STAMP	2024-02-21, 11:05:44.077	92468.31079140
FIRST_SAMPLE	709
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti Gen 5
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Amti Optima BMS400600HF-2K 11054M
FORCE_PLATE_CORNER_POSX_POSY_X	352.549016
FORCE_PLATE_CORNER_POSX_POSY_Y	543.362796
FORCE_PLATE_CORNER_POSX_POSY_Z	-2.062500
FORCE_PLATE_CORNER_NEGX_POSY_X	749.105990
FORCE_PLATE_CORNER_NEGX_POSY_Y	544.287086
FORCE_PLATE_CORNER_NEGX_POSY_Z	-1.573700
FORCE_PLATE_CORNER_NEGX_NEGY_X	750.492156
FORCE_PLATE_CORNER_NEGX_NEGY_Y	-50.576698
FORCE_PLATE_CORNER_NEGX_NEGY_Z	-1.149000
FORCE_PLATE_CORNER_POSX_NEGY_X	353.935093
FORCE_PLATE_CORNER_POSX_NEGY_Y	-51.500998
FORCE_PLATE_CORNER_POSX_NEGY_Z	-1.637900
FORCE_PLATE_OFFSET_X	0.000000
FORCE_PLATE_OFFSET_Y	0.000000
FORCE_PLATE_OFFSET_Z	0.000000
FORCE_PLATE_LENGTH	599.948000
FORCE_PLATE_WIDTH	400.050000
SAMPLE	TIME	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
821	0.68333	3.919556	10.344238	0.973114	-0.828644	-0.074642	1.398621	0.000000	0.000000	0.000000	
822	0.68417	4.105225	10.786133	0.969177	-0.753967	0.039137	1.524109	0.000000	0.000000	0.000000	
823	0.68500	3.827881	10.256836	0.619843	-1.006958	0.207878	1.416626	0.000000	0.000000	0.000000	
824	0.68583	4.105957	10.785645	1.677856	-0.889862	0.253159	1.487976	0.000000	0.000000	0.000000	
825	0.68667	4.103271	10.608398	0.970459	-0.883270	0.003382	1.524109	0.000000	0.000000	0.000000	
826	0.68750	3.654785	10.792480	0.971161	-0.891724	0.094292	1.506226	0.000000	0.000000	0.000000	
827	0.68833	4.013916	10.698730	0.615906	-0.977692	0.321655	1.542236	0.000000	0.000000	0.000000	
828	0.68917	4.375732	10.872559	-0.804199	-0.756470	0.120956	1.488953	0.000000	0.000000	0.000000	
829	0.69000	4.105957	10.785645	1.677856	-0.889862	0.217453	1.416199	0.000000	0.000000	0.000000	
830	0.69083	3.831543	10.523438	0.972229	-0.881012	0.172127	1.488281	0.000000	0.000000	0.000000	
831	0.69167	4.016846	10.875488	1.677612	-0.848236	0.142799	1.470032	0.000000	0.000000	0.000000	
832	0.69250	4.101074	10.430664	1.325989	-0.740601	0.038910	1.452209	0.000000	0.000000	0.000000	
833	0.69333	4.141113	10.738770	-0.087082	-0.916626	0.208870	1.464294	0.000000	0.000000	0.000000	
834	0.69417	4.324219	11.006348	-0.089458	-0.970245	0.179756	1.535645	0.000000	0.000000	0.000000	
835	0.69500	4.282715	10.516113	1.678955	-0.969788	0.116741	1.452148	0.000000	0.000000	0.000000	
836	0.69583	4.496582	10.826172	-0.088612	-0.700684	0.076721	1.446350	0.000000	0.000000	0.000000	
837	0.69667	4.374512	10.693848	0.614349	-1.066895	0.263245	1.542236	0.000000	0.000000	0.000000	
838	0.69750	4.327393	10.825684	2.377563	-0.832733	-0.001446	1.553223	0.000000	0.000000	0.000000	
839	0.69833	4.368896	10.338867	-0.446121	-0.691071	0.049248	1.524658	0.000000	0.000000	0.000000	
840	0.69917	4.193359	10.606934	0.970062	-0.928314	0.256592	1.524109	0.000000	0.000000	0.000000	
841	0.70000	4.555908	10.869629	-0.450668	-1.118286	0.163048	1.542664	0.000000	0.000000	0.000000	
842	0.70083	3.785889	10.651855	-0.085556	-0.781738	0.268478	1.589294	0.000000	0.000000	0.000000	
843	0.70167	4.406006	10.736816	-0.087746	-1.135986	0.182091	1.571350	0.000000	0.000000	0.000000	
844	0.70250	4.551025	10.424316	0.615417	-0.557617	0.126846	1.452515	0.000000	0.000000	0.000000	
845	0.70333	4.376221	10.781738	1.676636	-0.888794	-0.058474	1.541809	0.000000	0.000000	0.000000	
846	0.70417	4.012451	10.610352	0.262207	-0.793121	0.321747	1.434814	0.000000	0.000000	0.000000	
847	0.70500	4.463623	10.693359	-0.449020	-0.840027	0.052614	1.524658	0.000000	0.000000	0.000000	
848	0.70583	3.832764	10.702148	-0.446289	-0.933167	0.065544	1.506775	0.000000	0.000000	0.000000	
849	0.70667	4.467529	10.869141	1.675720	-0.710510	0.123363	1.505920	0.000000	0.000000	0.000000	
850	0.70750	4.467773	10.958984	0.612061	-0.985901	0.302292	1.506348	0.000000	0.000000	0.000000	
851	0.70833	4.194580	10.695312	1.323792	-0.886200	0.185089	1.506104	0.000000	0.000000	0.000000	
852	0.70917	4.465332	10.691406	1.676941	-0.885071	0.123314	1.487976	0.000000	0.000000	0.000000	
853	0.71000	4.462891	10.514160	1.323853	-0.969147	0.194801	1.380493	0.000000	0.000000	0.000000	
854	0.71083	4.285400	10.784180	0.614105	-0.843964	0.045771	1.506348	0.000000	0.000000	0.000000	
855	0.71167	3.741699	10.524414	1.326965	-0.700043	0.061626	1.434387	0.000000	0.000000	0.000000	
856	0.71250	4.375488	10.692871	2.031616	-0.930786	0.119934	1.505798	0.000000	0.000000	0.000000	
